0,1,2,3,4
2.0,20.44,8.781818,55,4.4746094
0.5,20.44,8.833333,36,2.7460938
0.5,20.44,8.807693,26,3.8085938
0.5,20.44,8.815789,38,4.935547
0.5,20.44,8.710526,38,16.429688
0.5,20.44,8.795455,44,18.543945
0.5,20.44,8.83721,43,17.583008
0.5,20.44,8.878049,41,16.518555
0.5,20.44,8.722222,36,16.879883
0.5,20.44,8.74,50,17.795898
0.0,20.44,8.8529415,34,17.00879
0.5,20.44,8.866667,45,16.75293
1.0,20.44,8.787234,47,15.616211
0.0,20.44,9.418181,55,16.061523
0.0,20.44,8.820513,39,17.067383
0.5,20.44,8.681818,44,15.737305
0.0,20.44,8.777778,36,16.67871
0.0,20.44,8.783784,37,18.598633
3.5,20.44,8.8,40,5.416992
4.5,20.44,8.764706,34,2.8125
2.5,20.44,8.698413,63,5.890625
2.5,20.44,8.773585,53,4.1464844
1.0,20.44,8.74468,47,3.7617188
2.5,20.44,8.815789,38,3.2539062
2.0,20.44,8.8,40,3.2636719
2.0,20.44,8.782609,46,2.8125
2.0,20.44,8.842105,38,2.7441406
1.5,20.44,9.243902,41,6.9003906
3.5,20.44,8.770833,48,2.5332031
1.0,20.44,8.782609,46,4.546875
1.5,20.44,8.767442,43,3.6875
2.0,20.44,8.75,48,3.6894531
3.0,20.44,8.820513,39,4.03125
1.0,20.44,8.755102,49,2.8691406
0.5,20.44,8.804878,41,3.3769531
1.0,20.44,8.76087,46,4.59375
0.5,20.44,8.651163,43,2.7480469
0.0,20.44,8.818182,44,3.1386719
0.5,20.44,8.789474,38,7.2910156
0.5,20.44,8.770833,48,2.296875
0.5,20.44,9.512196,41,5.0429688
1.0,20.44,8.804878,41,5.0273438
0.5,20.44,8.78,50,4.4746094
0.5,20.44,8.732142,56,2.9277344
0.5,20.44,8.818182,44,4.53125
0.5,20.44,18.520834,48,6.008789
1.0,20.44,8.727273,44,5.616211
1.0,20.44,8.738095,42,2.9384766
0.5,20.44,8.709678,31,5.008789
6.0,20.44,8.704545,44,7.258789
1.0,20.44,8.788462,52,5.1865234
0.5,20.44,8.688889,45,7.7226562
0.0,20.44,8.7027025,37,3.7236328
0.5,20.44,8.823529,34,4.6689453
13.5,20.44,8.736842,38,18.205078
1.0,20.44,8.72973,37,7.3583984
0.0,20.44,8.77551,49,3.2197266
0.5,20.41,8.714286,35,4.6748047
1.5,20.44,8.804878,41,5.6220703
1.0,20.44,8.780488,41,2.9199219
0.5,20.44,9.612904,31,2.0273438
0.0,20.44,8.789474,38,2.8769531
0.5,20.44,8.74468,47,6.529297
0.0,20.44,8.717949,39,3.6503906
0.0,20.44,8.772727,44,3.5722656
1.0,20.44,8.702127,47,2.75
0.5,20.44,8.813953,43,4.533203
0.5,20.44,8.78,50,4.1328125
0.5,20.44,8.790698,43,4.0820312
0.5,20.44,8.740741,54,1.90625
0.5,20.44,8.783784,37,2.3085938
0.5,20.44,8.673913,46,3.3027344
0.0,20.44,8.694445,36,4.9960938
0.0,20.44,8.743589,39,17.504883
0.5,20.44,8.641026,39,17.639648
0.5,20.44,11.410256,39,16.62793
0.5,20.44,8.731708,41,15.15918
0.5,20.44,8.74468,47,14.608398
0.5,20.44,8.631579,38,18.208008
0.5,20.44,8.75,44,17.706055
1.0,20.44,8.77551,49,18.356445
0.5,20.44,8.688889,45,16.129883
0.5,20.44,8.730769,26,14.65918
0.0,20.44,8.740741,27,16.573242
0.0,20.44,8.693877,49,16.586914
1.0,20.44,8.914286,35,18.541992
0.0,20.44,9.657143,35,17.532227
2.0,20.44,8.857142,42,8.884766
1.0,20.44,8.755555,45,6.9101562
2.0,20.44,8.7027025,37,3.7070312
2.5,20.41,8.773585,53,2.3515625
2.0,20.44,8.634147,41,3.7128906
2.0,20.44,8.85,40,2.4765625
1.0,20.41,8.764706,34,4.2109375
0.5,20.41,8.780488,41,3.7578125
2.0,20.41,15.184211,38,3.1992188
1.0,20.41,9.883721,43,3.3710938
1.5,20.41,8.794871,39,2.6933594
2.0,20.41,8.722222,36,3.3730469
2.0,20.44,8.833333,30,2.9316406
1.0,20.44,8.820513,39,5.5039062
0.0,20.44,8.74,50,4.6035156
0.5,20.44,8.72093,43,2.7441406
0.5,20.44,8.25,40,4.939453
0.5,20.44,8.66,50,2.6855469
0.0,20.41,8.766666,30,5.6777344
0.5,20.44,8.666667,42,4.2109375
1.0,20.44,8.75,40,2.7382812
0.5,20.44,8.723404,47,3.25
0.0,20.41,8.791667,48,3.25
0.0,20.44,8.717949,39,3.3691406
0.0,20.44,9.612245,49,4.3847656
0.5,20.44,8.65,40,6.435547
1.0,20.44,8.723404,47,3.703125
3.0,20.44,8.727273,33,3.59375
1.0,20.44,8.722222,36,5.5634766
0.0,20.44,8.833333,42,3.852539
0.0,20.44,8.8,40,7.2314453
1.0,20.44,8.727273,44,8.52832
1.0,20.44,8.711864,59,5.0634766
0.0,20.44,8.735294,34,1.8740234
0.0,20.44,8.807693,26,5.569336
1.0,20.44,8.714286,35,5.3632812
0.0,20.44,8.846154,39,5.1279297
1.5,20.44,8.707317,41,4.6220703
0.0,20.44,8.76087,46,6.743164
0.0,20.44,8.738095,42,6.151367
0.5,20.44,8.8,35,4.1708984
0.5,20.44,8.653061,49,3.3671875
0.0,20.44,8.769231,39,5.779297
0.5,20.46,8.642858,42,5.216797
0.5,20.44,8.731708,41,5.2753906
1.0,20.44,8.644068,59,1.9667969
0.5,20.44,8.717949,39,2.4277344
2.0,20.44,9.511111,45,1.7910156
0.5,20.44,8.658537,41,3.578125
0.0,20.44,8.666667,36,3.3496094
1.0,20.44,8.694445,36,2.2304688
0.0,20.44,8.7027025,37,6.328125
1.0,20.44,8.661017,59,4.7773438
0.0,20.36,8.709091,55,5.8964844
1.5,20.33,8.608696,46,1.5214844
0.5,20.33,8.675675,37,4.71875
0.0,20.33,8.697675,43,13.239258
0.5,20.36,8.75,44,15.172852
0.5,20.36,8.692307,39,17.52832
0.0,20.33,9.452381,42,16.05371
1.0,20.33,8.755555,45,17.975586
0.0,20.33,8.645833,48,16.18457
0.5,20.33,8.72093,43,16.510742
0.5,20.33,8.68,50,17.97754
0.0,20.33,8.736842,38,18.756836
1.0,20.36,8.804348,46,17.079102
0.5,20.36,8.666667,42,17.862305
1.0,20.36,8.711111,45,16.58496
0.5,20.36,8.704545,44,16.59668
0.5,20.36,8.75,44,17.766602
0.5,20.33,8.641026,39,18.817383
0.5,20.33,8.692307,52,5.2470703
1.5,20.33,8.72973,37,4.095703
2.5,20.36,8.659091,44,7.015625
1.5,20.33,8.711111,45,4.5371094
1.5,20.33,8.655172,58,3.6914062
2.0,20.33,8.609756,41,6.326172
1.5,20.33,8.703704,54,4.3320312
1.5,20.33,8.648648,37,2.4082031
1.0,20.33,8.808511,47,3.7050781
1.5,20.33,8.757576,33,2.4121094
2.0,20.33,8.75,40,4.1503906
1.5,20.36,8.843137,51,5.0566406
1.5,20.36,8.622222,45,3.6523438
1.0,20.33,8.690476,42,0.9511719
1.0,20.36,8.705882,34,1.8535156
1.5,20.36,8.648648,37,2.4179688
0.0,20.36,8.777778,36,6.001953
0.0,20.36,8.6595745,47,2.3632812
1.5,20.33,8.764706,34,4.2734375
0.5,20.36,8.738095,42,2.8066406
0.0,20.36,8.666667,42,4.0371094
0.5,20.36,8.741936,31,4.544922
0.5,20.36,8.731708,41,6.3222656
0.0,20.36,8.644444,45,3.2558594
0.0,20.36,8.675675,37,4.3320312
0.5,20.36,8.755555,45,4.6621094
0.5,20.36,8.708333,48,4.783203
2.0,20.36,8.756098,41,2.9902344
0.5,20.36,8.686275,51,3.3144531
0.5,20.36,8.727273,44,5.0585938
1.0,20.36,8.754717,53,5.897461
0.5,20.36,8.736842,38,4.6240234
1.5,20.36,8.642858,42,5.7958984
82.0,20.66,9.45,20,2.4296875
81.0,20.66,9.5,36,8.25781
79.5,20.66,10.77193,57,9.07422
83.5,20.66,8.98,50,7.45117
84.4,20.66,8.98,56,2.296875
82.9,20.66,8.8,40,2.3828125
83.1,20.66,8.8,35,5.5703125
78.9,20.66,8.636364,55,16.229492
76.0,20.66,9.122449,49,18.145508
79.4,20.66,9.0,42,19.161133
83.9,20.69,9.448979,49,16.80371
79.4,20.69,9.045455,22,17.34668
78.7,20.66,8.6285715,35,17.405273
80.4,20.69,9.0,40,16.348633
81.5,20.66,8.714286,35,19.588867
79.4,20.66,8.740741,54,18.985352
81.5,20.66,8.588235,51,16.510742
81.7,20.69,8.67347,49,13.875977
79.9,20.66,8.605263,38,3.2578125
80.5,20.66,8.5625,32,3.8300781
81.3,20.66,8.744186,43,3.3125
79.5,20.66,8.6,40,8.37598
81.1,20.66,9.130435,46,3.7675781
78.9,20.69,8.657895,38,3.2460938
80.3,20.69,8.666667,42,2.4707031
77.6,20.69,8.652174,46,3.3710938
78.5,20.66,8.638298,47,3.1992188
80.7,20.66,8.607843,51,5.4921875
83.6,20.69,8.658537,41,2.8613281
78.9,20.69,9.04878,41,2.9277344
78.6,20.69,8.5161295,31,3.4101562
73.1,20.69,8.704545,40,4.0390625
81.1,20.69,8.704545,44,5.4414062
81.0,20.69,8.530612,49,7.8134766
79.5,20.69,9.305555,36,5.3808594
80.0,20.69,9.088889,45,4.654297
81.4,20.69,8.577778,45,3.6582031
80.6,20.69,8.530612,49,6.0566406
81.9,20.69,8.568182,44,5.892578
78.8,20.69,8.622222,45,3.2695312
79.2,20.69,8.606061,33,2.3574219
77.0,20.69,9.051282,39,5.557617
83.5,20.69,8.75,40,3.3408203
78.9,20.66,8.724138,29,5.852539
76.6,20.69,8.729167,48,4.166992
81.5,20.69,8.551021,49,5.635742
80.0,20.69,8.823529,51,4.227539
78.6,20.69,8.666667,36,5.6396484
82.0,20.69,8.615385,39,3.7314453
78.8,20.69,8.479167,48,4.102539
76.1,20.69,8.613636,44,4.1123047
85.0,20.69,8.6875,32,6.1904297
78.9,20.69,8.547619,42,5.961914
76.0,20.69,8.666667,39,6.0546875
81.5,20.69,27.01923,52,2.75
78.9,20.69,8.583333,36,5.6210938
79.5,20.69,8.615385,52,5.060547
83.0,20.69,8.714286,42,4.745117
81.0,20.69,8.805555,36,3.703125
78.9,20.69,8.583333,32,3.8183594
80.5,20.69,8.5,34,2.9179688
79.4,20.69,8.555555,45,3.1328125
79.1,20.69,8.596154,52,4.638672
77.5,20.72,8.716981,53,6.908203
81.8,20.72,8.581395,43,8.966797
82.3,20.74,8.85,40,17.024414
79.9,20.69,8.558824,34,17.524414
81.1,20.69,8.702127,47,19.379883
81.0,20.72,8.583333,48,16.026367
82.4,20.72,8.757576,33,17.989258
82.1,20.72,8.583333,36,17.00293
81.0,20.72,8.6285715,35,16.916992
81.0,20.72,8.604651,43,17.97754
78.1,20.69,8.638298,47,16.24707
79.1,20.72,8.588235,34,16.05957
81.1,20.72,8.642858,42,18.262695
79.4,20.72,8.65,40,17.858398
83.5,20.72,8.609756,41,4.0878906
78.0,20.72,8.666667,39,5.1054688
83.9,20.69,8.541667,48,2.6875
82.9,20.72,8.617647,34,5.935547
77.3,20.72,8.653061,49,6.9209
83.6,20.72,8.710526,38,3.1933594
80.5,20.72,8.710526,38,2.7421875
81.8,20.72,8.5,44,4.2578125
83.7,20.72,8.608696,46,4.2773438
84.6,20.72,8.612245,49,5.419922
82.0,20.72,8.574468,47,2.7539062
81.7,20.72,8.606061,33,3.03125
81.0,20.72,8.638298,47,2.0273438
79.0,20.72,8.540541,37,3.4257812
78.0,20.72,8.58,50,3.1914062
78.6,20.72,8.612904,31,2.4160156
80.8,20.69,8.5625,32,5.0410156
77.0,20.72,8.583333,36,2.8632812
81.9,20.69,8.727273,33,6.1152344
75.7,20.72,8.622222,45,3.3242188
80.0,20.72,8.581395,43,4.1601562
79.8,20.72,8.595238,42,5.7597656
82.0,20.72,8.591837,49,3.1933594
79.6,20.72,8.583333,48,2.7421875
82.1,20.69,8.666667,36,5.4716797
79.0,20.72,8.666667,39,6.9228516
79.0,20.72,8.860465,43,3.2802734
80.5,20.72,8.617647,34,8.1015625
84.5,20.72,8.767442,43,5.508789
79.1,20.74,8.675675,37,6.961914
76.9,20.72,8.627907,43,4.6123047
78.0,20.72,8.792453,53,5.8427734
79.0,20.72,8.617647,34,5.416992
77.2,20.72,8.636364,44,4.225586
80.4,20.72,8.595238,42,4.1708984
78.6,20.72,8.75,32,8.204102
76.4,20.74,8.576923,52,5.044922
83.4,20.72,8.571428,49,6.0078125
79.1,20.72,8.767442,43,5.0976562
77.0,20.74,8.575758,33,5.2041016
82.9,20.74,8.6,40,5.004883
78.6,20.72,8.673077,52,3.1992188
78.9,20.74,8.590909,44,3.7226562
0.0,20.36,8.710526,38,3.272461
0.0,20.36,8.634147,41,5.401367
0.0,20.33,8.717949,39,5.923828
1.0,20.33,8.675675,37,4.6845703
0.0,20.36,8.707317,41,7.7060547
1.0,20.36,8.711111,45,5.057617
1.0,20.36,8.761905,42,5.0126953
0.5,20.36,8.717391,46,7.2060547
0.5,20.36,8.674418,43,5.495117
1.0,20.36,8.644444,45,5.1396484
0.0,20.33,8.75,28,3.8408203
0.5,20.36,8.851851,27,5.3916016
0.0,20.36,8.755102,49,3.2539062
0.0,20.36,8.736842,38,3.390625
0.5,20.36,8.6875,32,3.5878906
0.5,20.36,8.767442,43,5.390625
0.5,20.36,8.658537,41,1.9023438
0.0,20.36,8.619047,42,5.064453
0.0,20.36,8.88,50,3.8691406
0.0,20.39,8.704545,44,3.8730469
0.5,20.36,8.731708,41,4.548828
0.0,20.36,8.764706,34,4.140625
0.5,20.36,8.710526,38,4.607422
0.0,20.36,8.694445,36,3.6425781
0.5,20.36,8.702127,47,4.9492188
0.0,20.36,8.714286,42,3.7675781
1.0,20.36,9.363636,33,9.82129
0.5,20.36,8.8,30,2.2949219
0.5,20.36,8.736842,38,16.125977
0.0,20.36,8.68,50,16.188477
1.5,20.36,8.690476,42,15.711914
0.0,20.36,8.652174,46,16.12207
0.5,20.36,8.652174,46,15.735352
0.5,20.36,8.65625,32,17.461914
0.0,20.36,8.75,40,18.481445
0.0,20.36,8.690476,42,17.536133
1.5,20.36,8.772727,44,17.93457
1.0,20.36,8.680851,47,16.907227
0.5,20.36,8.731708,41,16.547852
0.0,20.36,8.702127,47,17.137695
1.0,20.39,8.72093,43,17.02246
0.5,20.39,8.74468,47,16.56543
0.5,20.36,8.645162,31,15.381836
1.0,20.39,8.694445,36,5.4335938
1.5,20.39,8.795455,44,3.3632812
2.0,20.39,8.589744,39,3.8261719
1.0,20.36,8.738095,42,4.1601562
3.5,20.39,8.716666,60,3.3828125
1.5,20.39,8.764706,34,3.1367188
1.0,20.39,8.703704,27,2.8144531
1.5,20.39,8.709678,31,2.5517578
1.5,20.39,17.05,40,4.15625
1.5,20.39,8.772727,44,4.2070312
1.5,20.39,8.933333,45,4.2578125
1.0,20.39,8.704545,44,4.1972656
2.5,20.39,8.638889,36,4.091797
1.0,20.39,8.756098,41,2.8105469
1.0,20.39,8.666667,45,2.4746094
0.5,20.39,8.651163,43,2.7519531
1.0,20.39,8.75,36,3.7089844
42.5,20.82,8.69663,89,23.291992
75.5,20.82,8.611111,90,19.77832
80.0,20.82,8.527027,74,127.45703
72.4,20.84,9.469136,81,22.458008
67.7,20.82,8.626506,83,20.233398
68.5,20.82,8.54878,82,21.473633
68.0,20.82,8.559524,84,20.155273
72.1,20.82,14.473684,76,8.628906
73.1,20.84,12.869565,69,8.96875
73.7,20.82,8.528735,87,6.455078
69.8,20.82,8.629213,89,8.5
74.5,20.82,8.522727,88,10.552734
78.6,20.82,8.584158,101,9.5390625
75.5,20.84,8.488636,88,6.0703125
71.1,20.82,8.555555,90,8.193359
70.9,20.84,8.560976,82,9.152344
68.0,20.84,8.528735,87,6.080078
64.5,20.84,8.75,80,5.7382812
69.3,20.82,8.597015,67,4.6640625
77.9,20.82,8.661538,65,6.8945312
71.1,20.84,8.611111,72,6.8535156
70.6,20.82,8.546667,75,5.0566406
72.5,20.82,8.641026,78,6.8359375
72.7,20.84,9.022988,87,8.238281
68.7,20.84,8.65625,96,7.2304688
63.5,20.82,8.620254,79,8.019531
63.9,20.84,8.952381,84,6.236328
69.0,20.82,8.518072,83,8.5
73.2,20.82,8.569893,93,7.0703125
71.9,20.82,8.551282,78,11.759766
73.5,20.84,8.548388,93,5.75
73.5,20.84,8.573033,89,6.4023438
74.0,20.82,8.67,100,9.525391
68.0,20.82,8.607142,84,6.015625
72.5,20.84,8.712329,73,9.655273
68.2,20.84,15.389474,95,7.0126953
